up
upload #31 start: 11/02/2015 15:10:22.26
Site code: tes
--------- upload 31 start ---------
11/02/2015 15:10:22.26 upload 30 complete
11/16/2015 07:44:22.32 supply power ok 18.2V
11/16/2015 07:44:22.32 database file opened
11/16/2015 07:44:22.32 starting reader after power up
11/16/2015 11:36:19.57  00:00:00.00 A 900_226000117868    1   179
11/16/2015 11:36:30.44  00:00:01.01 A 900_226000587114   11   107
11/16/2015 11:36:45.44  00:00:00.91 A 900_226000587114   10   138
11/16/2015 11:36:59.83  00:00:00.00 A 900_226000587114    1   133
11/16/2015 11:36:59.14  00:00:00.31 A 900_226000587114    4     2
11/16/2015 11:37:01.46  00:00:00.40 A 900_226000587114    5     9
11/16/2015 11:37:03.87  00:00:00.10 A 900_226000587114    2    19
11/16/2015 11:37:26.71  00:00:00.10 A 900_226000568303    2   225
11/16/2015 11:37:34.96  00:00:00.32 A 900_226000568303    4    80
11/16/2015 11:37:35.88  00:00:02.02 A 900_226000568303   21     5
11/16/2015 11:37:46.16  00:00:02.03 A 900_226000568303   21    81
11/16/2015 11:37:49.60  00:00:00.82 A 900_226000568303    9    13
11/16/2015 11:38:06.52  00:00:00.70 A 900_226000568303    8   159
11/16/2015 11:38:45.55  00:00:00.10 A 900_226000081144    2   380
11/16/2015 11:38:49.88  00:00:00.31 A 900_226000081144    4    41
11/16/2015 11:38:50.79  00:00:01.23 A 900_226000081144   13     5
11/16/2015 11:38:52.22  00:00:00.00 A 900_226000081144    1     1
11/16/2015 11:38:52.72  23:59:59.40 A 900_226000081144    5     4
11/16/2015 11:39:29.45  00:00:00.31 A 900_226000081144    4   360
11/16/2015 11:40:42.09  00:00:00.20 A 900_226000094468    3   718
11/16/2015 11:40:44.22  00:00:02.94 A 900_226000094468   30    18
11/16/2015 11:40:47.36  00:00:00.21 A 900_226000094468    3     1
11/16/2015 11:41:15.74  00:00:00.30 A 900_226000104935    4   279
11/16/2015 11:41:17.95  00:00:01.22 A 900_226000104935   13    18
11/16/2015 11:41:20.78  00:00:00.71 A 900_226000104935    8    15
11/16/2015 11:41:48.16  00:00:00.00 A 900_226000104935    1   264
11/16/2015 11:41:48.36  00:00:00.11 A 900_226000104935    2     1
11/16/2015 11:41:53.00  00:00:00.41 A 900_226000084743    5    44
11/16/2015 11:41:54.61  00:00:02.84 A 900_226000084743   29    11
11/16/2015 11:42:57.83  00:00:01.32 A 900_226000084743   14   599
11/16/2015 11:42:59.75  00:00:01.33 A 900_226000084743   14     5
11/16/2015 11:43:06.21  00:00:00.10 A 900_226000084743    2    50
11/16/2015 11:43:06.71  00:00:00.72 A 900_226000084743    8     3
11/16/2015 11:43:07.03  00:00:00.00 A 900_226000104935    1     5
11/16/2015 11:43:08.43  00:00:00.10 A 900_226000104935    2     3
11/16/2015 11:43:10.76  00:00:02.03 A 900_226000084743   21    21
11/16/2015 11:43:12.10  00:00:01.40 A 900_226000104935    5     2
11/16/2015 11:43:13.80  00:00:00.71 A 900_226000104935    8     2
11/16/2015 11:43:14.81  23:59:59.21 A 900_226000084743    3     2
11/16/2015 11:43:15.72  00:00:00.42 A 900_226000084743    5     6
11/16/2015 11:43:24.80  00:00:02.34 A 900_226000084743   24    85
11/16/2015 11:43:31.78  00:00:00.20 A 900_226000084743    3    45
11/16/2015 11:43:32.19  00:00:00.10 A 900_226000084743    2     1
11/16/2015 11:44:15.04  00:00:00.11 A 900_226000094980    2   424
11/16/2015 11:44:16.26  00:00:02.33 A 900_226000094980   24    10
11/16/2015 11:44:25.94  00:00:00.80 A 900_226000094980    9    72
11/16/2015 11:44:28.26  00:00:01.21 A 900_226000094980   13    14
11/16/2015 11:44:30.19  00:00:00.81 A 900_226000094980    9     6
11/16/2015 11:47:33.30  00:00:01.82 A 900_226000567545   19  1811
11/16/2015 11:47:36.63  00:00:02.03 A 900_226000567545   21    14
11/16/2015 11:47:53.36  00:00:00.21 A 900_226000094677    3   145
11/16/2015 11:47:53.87  00:00:00.50 A 900_226000567545    6     2
11/16/2015 11:47:54.67  00:00:01.12 A 900_226000094677   12     2
11/16/2015 11:47:59.43  00:00:01.31 A 900_226000567545   14    35
11/16/2015 11:48:03.96  00:00:00.82 A 900_226000567545    9    31
11/16/2015 11:48:04.39  00:00:02.21 A 900_226000094677   13     5
11/16/2015 11:48:28.55  00:00:00.00 A 900_226000567545    1   217
11/16/2015 11:48:59.16  00:00:00.61 A 900_226000681870    7   302
11/16/2015 11:48:59.38  00:00:02.32 A 900_226000681870   14     5
11/16/2015 11:49:01.00  00:00:01.91 A 900_226000681870   10     2
11/16/2015 11:49:08.35  00:00:01.02 A 900_226000681870   11    53
11/16/2015 11:49:38.62  00:00:02.02 A 900_226000681870   21   289
11/16/2015 11:49:40.05  00:00:01.41 A 900_226000681870    5     3
11/16/2015 11:49:48.51  00:00:00.80 A 900_226000681870    9    69
11/16/2015 11:49:50.02  00:00:01.52 A 900_226000681870   16     6
11/16/2015 11:49:54.66  00:00:01.31 A 900_226000681870   14    30
11/16/2015 11:50:45.69  00:00:01.22 A 900_226000080815   13   493
11/16/2015 11:50:52.95  00:00:02.13 A 900_226000080815   22    59
11/16/2015 11:50:56.20  00:00:00.70 A 900_226000080815    8    10
11/16/2015 11:51:41.08  00:00:00.60 A 900_226000080815    7   438
11/16/2015 11:51:55.38  00:00:00.30 A 900_226000080780    4   135
11/16/2015 11:51:56.49  00:00:01.02 A 900_226000080780   11     7
11/16/2015 11:52:11.60  00:00:01.83 A 900_226000080780   19   139
11/16/2015 11:52:44.67  00:00:01.32 A 900_226000587016   14   309
11/16/2015 11:52:49.42  00:00:01.74 A 900_226000587016   18    33
11/16/2015 11:53:16.11  00:00:00.81 A 900_226000587016    9   247
11/16/2015 11:53:34.43  00:00:00.30 A 900_226000587006    4   173
11/16/2015 11:53:36.05  00:00:01.52 A 900_226000587006   16    12
11/16/2015 11:53:42.41  00:00:01.32 A 900_226000587006   14    47
11/16/2015 11:55:06.16  00:00:00.30 A 900_226000541613    4   818
11/16/2015 11:55:07.27  00:00:00.41 A 900_226000541613    5     7
11/16/2015 11:55:08.49  00:00:01.11 A 900_226000541613   12     7
11/16/2015 11:55:13.73  00:00:01.32 A 900_226000541613   14    40
11/16/2015 11:56:30.94  00:00:01.32 A 900_226000541613   14   752
11/16/2015 11:57:03.56  00:00:01.42 A 900_226000541613   15   310
11/16/2015 11:57:20.18  00:00:00.82 A 900_226000541613    9   150
11/16/2015 11:57:21.30  00:00:00.00 A 900_226000091843    1     2
11/16/2015 11:57:21.80  00:00:01.01 A 900_226000091843   11     4
11/16/2015 11:57:30.26  00:00:01.83 A 900_226000091843   19    73
11/16/2015 11:59:57.57  00:00:02.34 A 900_226000538371   24  1445
11/16/2015 12:01:31.50  00:00:00.92 A 900_226000691333   10   909
11/16/2015 12:01:33.72  00:00:00.32 A 900_226000691333    4    12
11/16/2015 12:01:34.44  00:00:00.71 A 900_226000691333    8     3
11/16/2015 12:02:34.25  00:00:00.61 A 900_226000691333    7   584
11/16/2015 12:03:22.05  00:00:00.20 A 900_226000541043    3   468
11/16/2015 12:03:25.07  00:00:01.12 A 900_226000541043   12    27
11/16/2015 12:03:30.82  00:00:01.82 A 900_226000541043   19    45
11/16/2015 12:04:56.08  00:00:00.21 A 900_226000533398    3   828
11/16/2015 12:04:57.20  00:00:01.61 A 900_226000533398   17     8
11/16/2015 12:05:02.94  00:00:00.82 A 900_226000533398    9    40
11/16/2015 12:05:30.23  00:00:00.81 A 900_226000533398    9   262
11/16/2015 12:06:02.98  00:00:00.51 A 900_226000086358    6   315
11/16/2015 12:06:03.79  00:00:01.73 A 900_226000086358   18     2
11/16/2015 12:06:26.15  00:00:00.11 A 900_226000648065    2   204
11/16/2015 12:06:29.18  00:00:00.91 A 900_226000648065   10    28
11/16/2015 12:07:13.77  00:00:00.32 A 900_226000648065    4   433
11/16/2015 12:07:56.75  00:00:00.10 A 900_226000532658    2   423
11/16/2015 12:07:58.16  00:00:01.02 A 900_226000532658   11    12
11/16/2015 12:08:23.62  00:00:01.12 A 900_226000532658   12   242
11/16/2015 12:08:39.54  00:00:00.82 A 900_226000113032    9   146
11/16/2015 12:08:42.07  00:00:01.32 A 900_226000113032   14    16
11/16/2015 12:08:48.02  00:00:00.80 A 900_226000113032    9    45
11/16/2015 12:10:29.77  00:00:01.01 A 900_226000536272   11  1002
11/16/2015 12:10:32.00  00:00:00.41 A 900_226000536272    5    11
11/16/2015 12:42:23.20 supply power ok 16.5V
11/16/2015 12:42:23.20 database file opened
11/16/2015 12:42:23.20 starting reader after power up
11/16/2015 12:43:55.83 datalogger mode selected
11/16/2015 12:44:02.72  00:00:01.02 R 0000_0000000178692567   11   934
11/16/2015 12:47:04.45  00:00:00.40 A 900_226000538751    5  1795
11/16/2015 12:47:06.95  00:00:00.94 A 900_226000538751   20    10
11/16/2015 12:47:09.70  00:00:00.61 A 900_226000538751    7    17
11/16/2015 12:47:17.05  00:00:01.32 A 900_226000538751   14    66
11/16/2015 12:49:01.41  00:00:00.51 A 900_226000538751    6  1023
11/16/2015 12:49:03.03  00:00:01.72 A 900_226000538751   18    10
11/16/2015 12:49:06.36  00:00:00.72 A 900_226000538751    8    15
11/16/2015 12:49:07.78  00:00:01.12 A 900_226000538751   12     6
11/16/2015 12:49:14.85  00:00:02.13 A 900_226000538751   22    58
11/16/2015 12:49:28.17  00:00:00.30 A 900_226000538751    4   110
11/16/2015 12:49:55.36  00:00:01.62 A 900_226000538751   17   266
11/16/2015 12:50:08.85  00:00:00.21 A 900_226000568251    3   117
11/16/2015 12:52:33.25  00:00:00.30 A 900_226000532708    4  1432
11/16/2015 12:52:33.86  23:59:59.30 A 900_226000532708    4     2
11/16/2015 12:52:34.46  00:00:01.12 A 900_226000532708   12     2
11/16/2015 12:52:38.20  00:00:00.81 A 900_226000532708    9    25
11/16/2015 12:52:41.13  00:00:01.32 A 900_226000532708   14    20
11/16/2015 12:55:42.27  00:00:00.10 A 900_226000083360    2  1786
11/16/2015 12:55:45.19  00:00:01.42 A 900_226000083360   15    27
11/16/2015 12:56:53.73  00:00:00.31 A 900_226000568829    4   666
11/16/2015 12:56:54.85  00:00:01.00 A 900_226000568829   11     7
11/16/2015 12:56:55.47  00:00:01.61 A 900_226000568829    7     5
11/16/2015 12:56:57.99  00:00:00.80 A 900_226000568829    9     8
11/16/2015 12:57:01.52  00:00:01.21 A 900_226000568829   13    26
11/16/2015 12:57:08.58  00:00:00.82 A 900_226000568829    9    57
11/16/2015 12:57:13.14  00:00:00.40 A 900_226000568829    5    36
11/16/2015 12:57:22.65  00:00:00.40 A 900_226000568829    5    89
11/16/2015 13:02:43.42  00:00:01.21 A 900_226000569002   13  3182
11/16/2015 13:02:45.54  00:00:06.29 A 900_226000569002   63     8
11/16/2015 13:03:16.52  00:00:00.91 A 900_226000569002   10   243
11/16/2015 13:03:49.73  00:00:00.51 A 900_226000538050    6   320
11/16/2015 13:03:51.96  00:00:02.13 A 900_226000538050   22    16
11/16/2015 13:03:55.30  00:00:02.03 A 900_226000538050   21    11
11/16/2015 13:04:00.56  00:00:00.50 A 900_226000538050    6    31
11/16/2015 13:04:09.92  00:00:00.62 A 900_226000538050    7    87
11/16/2015 13:04:33.38  00:00:00.00 A 900_226000105125    1   226
11/16/2015 13:04:34.50  00:00:01.41 A 900_226000105125   15    10
11/16/2015 13:04:37.03  00:00:01.93 A 900_226000105125   20    10
11/16/2015 13:04:42.19  00:00:04.06 A 900_226000105125   41    31
11/16/2015 13:04:46.86  00:00:00.61 A 900_226000105125    7     5
11/16/2015 13:05:04.28  00:00:00.10 A 900_226000569002    2   166
11/16/2015 13:05:06.00  00:00:01.11 A 900_226000569002   12    15
11/16/2015 13:05:09.84  00:00:02.24 A 900_226000569002   23    26
11/16/2015 13:05:28.96  00:00:02.64 A 900_226000569002   27   166
11/16/2015 13:07:51.58  00:00:00.10 A 900_226000682679    2  1390
11/16/2015 13:07:51.98  23:59:59.21 A 900_226000682679    3     2
11/16/2015 13:07:52.39  00:00:00.72 A 900_226000682679    8     1
11/16/2015 13:07:53.51  00:00:00.61 A 900_226000682679    7     3
11/16/2015 13:09:12.40  00:00:00.20 A 900_226000532521    3   777
11/16/2015 13:09:14.43  00:00:05.98 A 900_226000532521   60    17
11/16/2015 13:09:22.33  00:00:01.22 A 900_226000532521   13    18
11/16/2015 13:09:30.60  00:00:00.00 A 900_226000532521    1    69
11/16/2015 13:09:30.80  00:00:01.00 A 900_226000532521   11     1
11/16/2015 13:09:49.03  00:00:01.11 A 900_226000532521   12   170
11/16/2015 13:10:47.49  00:00:00.62 A 900_226000085673    7   569
11/16/2015 13:10:48.71  00:00:01.92 A 900_226000085673   20     5
11/16/2015 13:10:52.45  00:00:01.73 A 900_226000085673   18    17
11/16/2015 13:10:55.28  00:00:00.92 A 900_226000085673   10    10
11/16/2015 13:11:19.95  00:00:00.10 A 900_226000085673    2   235
11/16/2015 13:11:20.65  00:00:00.00 A 900_226000085673    1     5
11/16/2015 13:11:21.37  00:00:01.01 A 900_226000085673   11     6
11/16/2015 13:11:38.97  00:00:00.12 A 900_226000085673    2   164
11/16/2015 13:11:40.10  00:00:00.40 A 900_226000085673    5     9
11/16/2015 13:12:05.06  00:00:00.10 A 900_226000085673    2   243
11/16/2015 13:12:06.96  00:00:01.43 A 900_226000085673   15    17
11/16/2015 13:12:10.21  00:00:01.42 A 900_226000085673   15    17
11/16/2015 13:13:20.35  00:00:00.10 A 900_226000532864    2   682
11/16/2015 13:13:22.47  00:00:01.32 A 900_226000532864   14    19
11/16/2015 13:13:24.89  00:00:00.62 A 900_226000532864    7    10
11/16/2015 13:13:28.03  00:00:00.70 A 900_226000532864    8    24
11/16/2015 13:13:45.14  00:00:00.61 A 900_226000532864    7   162
11/16/2015 13:13:48.27  00:00:02.02 A 900_226000117887   21    24
11/16/2015 13:13:51.11  00:00:01.21 A 900_226000117887   13     7
11/16/2015 13:13:53.43  00:00:00.40 A 900_226000117887    5    10
11/16/2015 13:14:09.13  00:00:00.51 A 900_226000117887    6   151
11/16/2015 13:14:52.80  00:00:00.41 A 900_226000538795    5   428
11/16/2015 13:14:54.11  00:00:02.04 A 900_226000538795   21     8
11/16/2015 13:15:00.68  00:00:00.91 A 900_226000538795   10    44
11/16/2015 13:15:05.62  00:00:01.01 A 900_226000538795   11    39
11/16/2015 13:15:21.84  00:00:00.10 A 900_226000095187    2   150
11/16/2015 13:15:23.65  00:00:01.93 A 900_226000095187   20    16
11/16/2015 13:15:27.70  00:00:01.92 A 900_226000095187   20    20
11/16/2015 13:15:30.33  00:00:01.02 A 900_226000095187   11     6
11/16/2015 13:15:32.85  00:00:01.12 A 900_226000095187   12    14
11/16/2015 13:15:35.28  00:00:01.02 A 900_226000095187   11    12
11/16/2015 13:15:56.33  00:00:01.21 A 900_226000095187   13   198
11/16/2015 13:16:47.36  00:00:00.50 A 900_226000541696    6   493
11/16/2015 13:16:51.10  00:00:01.11 A 900_226000541696   12    31
11/16/2015 13:16:55.44  00:00:00.00 A 900_226000541696    1    31
11/16/2015 13:16:56.34  00:00:00.10 A 900_226000541696    2     8
11/16/2015 13:16:57.26  00:00:01.12 A 900_226000541696   12     7
11/16/2015 13:17:03.31  00:00:01.01 A 900_226000541696   11    48
11/16/2015 13:17:08.04  00:00:01.22 A 900_226000541696   13    36
11/16/2015 13:17:13.00  00:00:00.71 A 900_226000541696    8    36
11/16/2015 13:18:09.86  00:00:00.10 A 900_226000541696    2   557
11/16/2015 13:18:11.47  00:00:01.12 A 900_226000541696   12    14
11/16/2015 13:18:20.44  00:00:00.10 A 900_226000541696    2    77
11/16/2015 13:18:22.87  00:00:00.50 A 900_226000541696    6    22
11/16/2015 13:18:23.97  00:00:01.23 A 900_226000541696   13     5
11/16/2015 13:18:47.43  00:00:01.42 A 900_226000541696   15   220
11/16/2015 13:19:04.95  00:00:01.32 A 900_226000541696   14   159
11/16/2015 13:19:56.27  00:00:00.20 A 900_226000087171    3   496
11/16/2015 13:19:58.29  00:00:00.40 A 900_226000087171    5    17
11/16/2015 13:20:00.21  00:00:01.12 A 900_226000087171   12    14
11/16/2015 13:20:03.54  00:00:01.11 A 900_226000087171   12    21
11/16/2015 13:20:12.90  00:00:01.02 A 900_226000087171   11    81
11/16/2015 13:20:16.94  00:00:02.24 A 900_226000087171   23    29
11/16/2015 13:20:20.19  00:00:01.01 A 900_226000087171   11     9
11/16/2015 13:20:24.42  00:00:00.72 A 900_226000087171    8    31
11/16/2015 13:20:28.46  00:00:00.40 A 900_226000087171    5    32
11/16/2015 13:20:55.82  00:00:00.21 A 900_226000533610    3   267
11/16/2015 13:20:57.14  00:00:02.03 A 900_226000533610   21    10
11/16/2015 13:22:51.26  00:00:00.81 A 900_226000533610    9  1113
11/16/2015 13:22:58.74  00:00:00.81 A 900_226000533610    9    65
11/16/2015 13:23:10.22  00:00:01.12 A 900_226000533610   12   105
11/16/2015 13:23:13.15  00:00:01.22 A 900_226000533610   13    17
11/16/2015 13:23:31.77  00:00:00.72 A 900_226000533610    8   172
11/16/2015 13:26:52.27  00:00:01.52 A 900_226000091983   16  1985
11/16/2015 13:26:55.20  00:00:01.32 A 900_226000091983   14    13
11/16/2015 13:27:02.77  00:00:00.41 A 900_226000091983    5    61
11/16/2015 13:27:14.55  00:00:00.21 A 900_226000091983    3   112
11/16/2015 13:28:09.49  00:00:00.00 A 900_226000567620    1   543
11/16/2015 13:28:09.69  23:59:59.41 A 900_226000567620    5     1
11/16/2015 13:28:10.30  00:00:01.62 A 900_226000567620   17     1
11/16/2015 13:28:19.07  00:00:00.10 A 900_226000567620    2    70
11/16/2015 13:28:19.37  00:00:00.00 A 900_226000567620    1     1
11/16/2015 13:28:19.77  00:00:00.00 A 900_226000567620    1     3
11/16/2015 13:28:19.98  23:59:59.41 A 900_226000567620    5     1
11/16/2015 13:28:22.41  00:00:00.30 A 900_226000567620    4    19
11/16/2015 13:28:31.92  00:00:00.51 A 900_226000567620    6    90
11/16/2015 13:28:33.74  00:00:00.51 A 900_226000567620    6    12
11/16/2015 13:28:34.85  00:00:00.00 A 900_226000567620    1     5
11/16/2015 13:31:25.80  00:00:00.30 A 900_226000096652    4  1698
11/16/2015 13:31:27.11  00:00:00.92 A 900_226000096652   10     9
11/16/2015 13:31:28.43  00:00:01.41 A 900_226000096652   15     3
11/16/2015 13:31:31.17  00:00:00.10 A 900_226000096652    2    12
11/16/2015 13:31:32.17  00:00:00.61 A 900_226000096652    7     8
11/16/2015 13:31:34.30  00:00:01.01 A 900_226000096652   11    14
11/16/2015 13:31:35.81  00:00:01.12 A 900_226000096652   12     4
11/16/2015 13:31:38.75  00:00:01.12 A 900_226000096652   12    17
11/16/2015 13:31:42.39  00:00:01.02 A 900_226000096652   11    24
11/16/2015 13:31:50.55  00:00:01.21 A 900_226000096652   13    70
11/16/2015 13:32:19.44  00:00:00.72 A 900_226000096652    8   274
11/16/2015 13:32:23.08  00:00:01.32 A 900_226000096652   14    28
11/16/2015 13:32:44.22  00:00:01.02 A 900_226000096652   11   196
11/16/2015 13:33:14.72  00:00:01.52 A 900_226000105034   16   292
11/16/2015 13:33:19.47  00:00:00.61 A 900_226000105034    7    31
11/16/2015 13:33:25.24  00:00:02.02 A 900_226000105034   21    50
11/16/2015 13:33:30.60  00:00:00.00 A 900_226000105034    1    32
11/16/2015 13:33:30.80  00:00:00.00 A 900_226000105034    1     1
11/16/2015 13:33:31.81  00:00:00.00 A 900_226000105034    1     9
11/16/2015 13:33:31.23  00:00:00.10 A 900_226000105034    2     3
11/16/2015 13:34:04.31  00:00:00.92 A 900_226000588221   10   317
11/16/2015 13:34:08.05  00:00:01.22 A 900_226000588221   13    27
11/16/2015 13:34:21.35  00:00:00.91 A 900_226000588221   10   119
11/16/2015 13:34:41.68  00:00:00.40 A 900_226000539705    5   192
11/16/2015 13:34:42.89  00:00:00.41 A 900_226000539705    5     7
11/16/2015 13:34:43.50  00:00:00.92 A 900_226000539705   10     1
11/16/2015 13:34:44.62  00:00:00.00 A 900_226000539705    1     1
11/16/2015 13:35:33.02  00:00:00.50 A 900_226000569792    6   480
11/16/2015 13:35:35.53  00:00:02.34 A 900_226000569792   24    19
11/16/2015 13:35:40.39  00:00:00.50 A 900_226000569792    6    24
11/16/2015 13:35:40.20  00:00:00.20 A 900_226000569792    3     2
11/16/2015 13:36:13.20  00:00:00.10 A 900_226000568481    2   315
11/16/2015 13:36:15.82  00:00:01.63 A 900_226000568481   17    24
11/16/2015 13:36:18.85  00:00:01.43 A 900_226000568481   15    13
11/16/2015 13:36:23.40  00:00:00.61 A 900_226000568481    7    30
11/16/2015 13:36:27.83  00:00:01.12 A 900_226000568481   12    37
11/16/2015 13:36:31.17  00:00:00.40 A 900_226000568481    5    21
11/16/2015 13:36:34.39  00:00:01.42 A 900_226000568481   15    27
11/16/2015 13:37:05.70  00:00:00.20 A 900_226000531921    3   296
11/16/2015 13:37:07.32  00:00:00.00 A 900_226000531921    1    13
11/16/2015 13:37:07.82  00:00:00.20 A 900_226000531921    3     4
11/16/2015 13:37:08.92  00:00:01.23 A 900_226000531921   13     8
11/16/2015 13:37:18.10  00:00:01.53 A 900_226000531921   16    78
11/16/2015 13:37:21.84  00:00:02.12 A 900_226000531921   22    21
11/16/2015 13:37:24.27  00:00:02.03 A 900_226000531921   21     2
11/16/2015 13:38:14.00  00:00:00.20 A 900_226000083877    3   473
11/16/2015 13:38:15.91  00:00:01.82 A 900_226000083877   19    16
11/16/2015 13:38:19.84  00:00:00.92 A 900_226000083877   10    20
11/16/2015 13:38:23.08  00:00:04.06 A 900_226000083877   41    22
11/16/2015 13:38:28.24  00:00:03.66 A 900_226000083877   37    10
11/16/2015 13:38:33.01  00:00:01.73 A 900_226000083877   18    10
11/16/2015 13:39:02.81  00:00:00.80 A 900_226000083877    9   278
11/16/2015 13:42:11.36  00:00:00.00 A 900_226000084552    1  1865
11/16/2015 13:42:11.86  00:00:00.00 A 900_226000084552    1     4
11/16/2015 13:42:12.26  00:00:00.20 A 900_226000084552    3     3
11/16/2015 13:42:12.66  00:00:00.00 A 900_226000084552    1     1
11/16/2015 13:42:27.96  00:00:00.51 R 0000_0000000178692568    6   151
11/16/2015 13:42:30.99  00:00:00.30 R 0000_0000000178692568    4    24
11/16/2015 13:42:31.01  00:00:02.72 R 0000_0000000178692568   18     6
11/16/2015 13:42:44.40  00:00:00.50 A 900_226000084552    6   105
11/16/2015 13:42:45.11  00:00:00.00 A 900_226000084552    1     1
11/16/2015 13:43:26.58  00:00:02.64 A 900_226000692000   27   411
11/16/2015 13:43:31.43  00:00:00.51 A 900_226000692000    6    21
11/16/2015 13:43:32.45  00:00:01.92 A 900_226000692000   20     4
11/16/2015 13:43:42.93  00:00:00.81 A 900_226000692000    9    84
11/16/2015 13:43:45.65  00:00:01.54 A 900_226000692000   16    18
11/16/2015 13:44:03.92  00:00:00.30 A 900_226000692000    4   165
11/16/2015 13:44:04.42  00:00:01.02 A 900_226000692000   11     1
11/16/2015 13:44:07.75  00:00:01.01 A 900_226000692000   11    22
11/16/2015 13:44:10.58  00:00:00.00 A 900_226000692000    1    17
11/16/2015 13:44:15.62  00:00:01.31 A 900_226000539343   14    49
11/16/2015 13:44:22.38  00:00:02.03 A 900_226000539343   21    53
11/16/2015 13:44:27.34  00:00:01.21 A 900_226000539343   13    28
11/16/2015 13:44:32.48  00:00:01.53 A 900_226000539343   16    38
11/16/2015 13:44:38.95  00:00:00.92 A 900_226000539343   10    48
11/16/2015 13:44:52.92  00:00:00.71 A 900_226000539343    8   128
11/16/2015 13:44:53.04  00:00:01.40 A 900_226000539343    5     3
11/16/2015 13:44:58.37  00:00:01.52 A 900_226000533749   16    38
11/16/2015 13:45:06.23  00:00:01.22 A 900_226000533749   13    62
11/16/2015 13:47:13.73  00:00:00.10 A 900_226000085690    2  1254
11/16/2015 13:47:15.84  00:00:01.44 A 900_226000085690   25     9
11/16/2015 13:47:20.30  00:00:01.32 A 900_226000085690   14    29
11/16/2015 13:47:34.66  00:00:01.21 A 900_226000085690   13   128
11/16/2015 13:48:04.29  00:00:00.20 A 900_226000538321    3   280
11/16/2015 13:48:05.51  00:00:00.00 A 900_226000085690    1     9
11/16/2015 13:48:11.08  00:00:00.10 A 900_226000538321    2    54
11/16/2015 13:48:15.91  00:00:00.60 A 900_226000533998    7    46
11/16/2015 13:48:16.71  23:59:59.42 A 900_226000533998    5     1
11/16/2015 13:48:21.17  00:00:00.91 A 900_226000533998   10    39
11/16/2015 13:48:29.77  00:00:01.22 A 900_226000533998   13    75
11/16/2015 13:48:49.10  00:00:00.21 A 900_226000533998    3   178
11/16/2015 13:48:56.64  00:00:03.05 A 900_226000086419   31    72
11/16/2015 13:49:02.71  00:00:00.92 A 900_226000086419   10    29
11/16/2015 13:49:13.20  00:00:02.13 A 900_226000086419   22    94
11/16/2015 13:49:28.63  00:00:01.12 A 900_226000086419   12   131
11/16/2015 13:50:07.60  00:00:00.20 A 900_226000533130    3   375
11/16/2015 13:50:09.81  23:59:59.91 A 900_226000533130   10     9
11/16/2015 13:50:17.47  00:00:00.62 A 900_226000533130    7    76
11/16/2015 13:50:23.22  00:00:00.82 A 900_226000533130    9    50
11/16/2015 13:50:34.72  00:00:00.91 A 900_226000533130   10   105
11/16/2015 13:51:20.31  00:00:01.82 A 900_226000647352   19   443
11/16/2015 13:51:26.38  00:00:01.52 A 900_226000647352   16    41
11/16/2015 13:51:29.72  00:00:00.82 A 900_226000096419    9    17
11/16/2015 13:51:32.06  00:00:01.12 A 900_226000647352   12    14
11/16/2015 13:51:42.34  00:00:03.54 A 900_226000647352   36    90
11/16/2015 13:51:49.42  00:00:01.31 A 900_226000647352   14    34
11/16/2015 13:51:51.85  00:00:00.91 A 900_226000647352   10    10
11/16/2015 13:51:58.52  00:00:01.22 A 900_226000647352   13    56
11/16/2015 13:51:59.94  00:00:01.01 A 900_226000647352   11     1
11/16/2015 13:52:14.26  00:00:01.61 A 900_226000647352   17   131
11/16/2015 13:52:15.38  00:00:02.51 A 900_226000531857    6     4
11/16/2015 13:52:21.53  00:00:01.02 A 900_226000538057   11    45
11/16/2015 13:52:35.16  00:00:01.72 A 900_226000538057   18   124
11/16/2015 13:52:41.73  00:00:01.52 A 900_226000538057   16    47
11/16/2015 13:52:51.03  00:00:00.81 A 900_226000538057    9    76
11/16/2015 13:52:55.18  00:00:02.53 A 900_226000647352   26    32
11/16/2015 13:52:58.82  00:00:02.13 A 900_226000647352   22    10
11/16/2015 13:53:02.76  00:00:00.52 A 900_226000538057    6    17
11/16/2015 13:53:13.35  00:00:02.43 A 900_226000538057   25    99
11/16/2015 13:53:18.90  00:00:01.42 A 900_226000538057   15    30
11/16/2015 13:53:22.95  00:00:01.00 A 900_226000096419   11    25
11/16/2015 13:53:39.96  00:00:00.61 A 900_226000096419    7   158
11/16/2015 13:53:40.18  00:00:02.62 A 900_226000096419   17     5
11/16/2015 13:53:44.52  00:00:02.74 A 900_226000538915   28    16
11/16/2015 13:53:54.03  00:00:00.71 A 900_226000538915    8    66
11/16/2015 13:53:56.07  00:00:00.70 A 900_226000538915    8    12
11/16/2015 13:53:59.00  00:00:00.61 A 900_226000538915    7    21
11/16/2015 13:54:14.22  00:00:00.10 A 900_226000538915    2   144
11/16/2015 13:54:15.23  00:00:00.30 A 900_226000096419    4     8
11/16/2015 13:54:15.04  00:00:01.50 A 900_226000647352    6     4
11/16/2015 13:55:32.62  00:00:00.00 A 900_226000539066    1   755
11/16/2015 13:55:34.43  00:00:01.02 A 900_226000539066   11    17
11/16/2015 13:55:48.04  00:00:00.70 A 900_226000539066    8   124
11/16/2015 13:56:05.94  00:00:00.72 A 900_226000539066    8   170
